Signal Date,Symbol,Source Engine,Signal Type,Entry Price,1D %,5D %,20D %,Status
2026-06-24,BAJAJFINSV,Confluence,Tier 2,1778.98193359375,-0.89,1.05,,partial
2026-06-24,BDL,Confluence,Tier 2,1383.5,-1.09,-0.33,,partial
2026-06-24,COCHINSHIP,Confluence,Tier 2,1487.0999755859375,-1.93,1.16,,partial
2026-06-24,DABUR,Confluence,Tier 2,424.1000061035156,-0.05,4.87,,partial
2026-06-24,DLF,Confluence,Tier 2,618.1500244140625,0.52,4.94,,partial
2026-06-24,GODREJPROP,Confluence,Tier 2,1820.5999755859375,1.65,7.63,,partial
2026-06-24,HAL,Confluence,Tier 2,4368.89990234375,0.0,1.47,,partial
2026-06-24,ITC,Confluence,Tier 2,290.3500061035156,-0.12,-0.02,,partial
2026-06-24,LUPIN,Confluence,Tier 2,2367.60009765625,-1.02,1.26,,partial
2026-06-24,MARUTI,Confluence,Tier 2,13248.0,3.75,8.66,,partial
2026-06-24,MAZDOCK,Confluence,Tier 2,2493.0,-0.82,1.71,,partial
2026-06-24,OBEROIRLTY,Confluence,Tier 2,1753.0999755859375,-0.22,2.94,,partial
2026-06-24,SBIN,Confluence,Tier 2,1034.5999755859375,1.04,1.24,,partial
2026-06-24,SHRIRAMFIN,Confluence,Tier 2,1019.0,1.26,4.67,,partial
2026-06-24,SIEMENS,Confluence,Tier 2,3561.5,1.86,-0.02,,partial
2026-06-24,BRITANNIA,Confluence,Tier 2,5262.5,-0.48,2.13,,partial
2026-06-24,SBICARD,Confluence,Tier 2,607.5999755859375,2.84,-1.88,,partial
2026-06-24,ASIANPAINT,Confluence,Tier 3,2667.5,-0.84,1.83,,partial
2026-06-24,ATALREAL,Confluence,Tier 3,30.260000228881836,2.64,-6.87,,partial
2026-06-24,GOCOLORS,Confluence,Tier 3,387.45001220703125,4.14,-6.7,,partial
2026-06-24,PACEDIGITK,Confluence,Tier 3,212.77000427246094,-5.99,-1.99,,partial
2026-06-24,RAMCOSYS,Confluence,Tier 3,673.7999877929688,5.34,18.03,,partial
2026-06-24,RATNAVEER,Confluence,Tier 3,182.39999389648438,-1.04,-2.32,,partial
2026-06-24,ROTO,Confluence,Tier 3,76.19999694824219,-2.4,-6.86,,partial
2026-06-24,RPTECH,Confluence,Tier 3,762.0499877929688,2.47,5.37,,partial
2026-06-24,SBC,Confluence,Tier 3,41.619998931884766,-0.07,1.18,,partial
2026-06-24,TCIEXP,Confluence,Tier 3,615.6500244140625,-13.37,-17.32,,partial
2026-06-24,BHARTIARTL,Confluence,Tier 3,1877.300048828125,-1.42,-0.34,,partial
2026-06-24,NDRINVIT,Confluence,Tier 3,,,,,no_price
2026-06-24,RELIANCE,Confluence,Tier 3,1313.5999755859375,0.34,-0.43,,partial
2026-06-24,INFY,Confluence,Tier 3,1056.5999755859375,-1.46,-6.75,,partial
2026-06-24,PINELABS,Confluence,Tier 3,161.27000427246094,-0.74,-3.39,,partial
2026-06-24,POWERGRID,Confluence,Tier 3,290.8999938964844,-2.41,-1.15,,partial
2026-06-24,TCS,Confluence,Tier 3,2109.0,-0.68,-5.99,,partial
2026-06-24,TITAN,Confluence,Tier 3,4323.7998046875,-0.75,1.73,,partial
2026-07-01,RAMCOSYS,Deal Flow,BIG_BULK_BUY,795.2999877929688,0.04,,,partial
2026-07-01,RAMBHAJO,Deal Flow,BIG_BULK_BUY,179.4600067138672,-2.91,,,partial
2026-07-01,GOCOLORS,Deal Flow,BIG_BULK_BUY,376.20001220703125,-3.91,,,partial
2026-07-01,BHARATSE,Deal Flow,BIG_BULK_BUY,222.5800018310547,7.18,,,partial
2026-07-01,DIVGIITTS,Deal Flow,BIG_BULK_BUY,987.8499755859375,-0.49,,,partial
2026-07-01,MOTISONS,Deal Flow,BIG_BULK_BUY,14.149999618530273,0.14,,,partial
2026-07-01,SAKSOFT,Deal Flow,BIG_BULK_BUY,194.97999572753906,-8.35,,,partial
2026-07-01,RITES,Deal Flow,BIG_BULK_BUY,233.19000244140625,-3.26,,,partial
2026-07-01,KPITTECH,Deal Flow,BIG_BULK_BUY,557.5499877929688,0.33,,,partial
2026-07-01,SIGNPOST,Deal Flow,BIG_BULK_BUY,306.5,-2.41,,,partial
2026-07-01,PAISALO,Deal Flow,BIG_BULK_BUY,70.83999633789062,1.43,,,partial
2026-07-01,ATALREAL,Deal Flow,BIG_BULK_BUY,28.350000381469727,-0.6,,,partial
2026-07-01,SHREEDHAR,Deal Flow,BIG_BULK_BUY,,,,,no_price
2026-07-01,KOTAKBANK,Institutional Flow,Strong,400.45001220703125,-0.17,,,partial
2026-07-01,DLF,Institutional Flow,Strong,648.7000122070312,1.46,,,partial
2026-07-01,GODREJPROP,Institutional Flow,Strong,1959.5999755859375,0.64,,,partial
2026-07-01,OBEROIRLTY,Institutional Flow,Strong,1804.5999755859375,3.23,,,partial
2026-07-01,PRESTIGE,Institutional Flow,Strong,1625.300048828125,3.17,,,partial
2026-07-01,PHOENIXLTD,Institutional Flow,Strong,2018.5,-0.41,,,partial
2026-07-01,HDFCBANK,Institutional Flow,Strong,796.1500244140625,-0.06,,,partial
2026-07-01,ICICIBANK,Institutional Flow,Strong,1379.800048828125,1.43,,,partial
2026-07-01,SBIN,Institutional Flow,Strong,1047.4000244140625,0.43,,,partial
2026-07-01,AXISBANK,Institutional Flow,Strong,1368.699951171875,-0.31,,,partial
2026-07-01,BAJFINANCE,Institutional Flow,Improving,1014.9000244140625,0.28,,,partial
2026-07-01,CHOLAFIN,Institutional Flow,Improving,1803.300048828125,-0.89,,,partial
2026-07-01,MARUTI,Institutional Flow,Improving,14395.0,-0.31,,,partial
2026-07-01,M&M,Institutional Flow,Improving,3097.0,2.62,,,partial
2026-07-01,BAJAJ-AUTO,Institutional Flow,Improving,9842.0,-0.21,,,partial
2026-07-01,SUNPHARMA,Institutional Flow,Improving,1866.199951171875,0.29,,,partial
2026-07-01,CIPLA,Institutional Flow,Improving,1456.699951171875,-0.02,,,partial
2026-07-01,DIVISLAB,Institutional Flow,Improving,6545.5,2.2,,,partial
2026-07-01,BHEL,Institutional Flow,Improving,413.95001220703125,-2.81,,,partial
2026-07-01,CUMMINSIND,Institutional Flow,Improving,5663.0,-1.5,,,partial
2026-07-01,BAJAJFINSV,Institutional Flow,Improving,1797.5999755859375,2.97,,,partial
2026-07-01,SHRIRAMFIN,Institutional Flow,Improving,1048.0999755859375,1.77,,,partial
2026-07-01,EICHERMOT,Institutional Flow,Improving,7139.0,1.54,,,partial
2026-07-01,DRREDDY,Institutional Flow,Improving,1339.9000244140625,0.55,,,partial
2026-07-01,LUPIN,Institutional Flow,Improving,2397.5,0.12,,,partial
2026-07-01,HINDUNILVR,Institutional Flow,Improving,2182.0,1.43,,,partial
2026-07-01,ITC,Institutional Flow,Improving,290.29998779296875,-0.1,,,partial
2026-07-01,NESTLEIND,Institutional Flow,Improving,1453.800048828125,-0.54,,,partial
2026-07-01,DABUR,Institutional Flow,Improving,444.75,0.53,,,partial
2026-07-01,LT,Institutional Flow,Improving,4092.60009765625,-0.8,,,partial
2026-07-01,HAL,Institutional Flow,Improving,4434.39990234375,-0.03,,,partial
2026-07-01,BDL,Institutional Flow,Improving,1379.0,0.35,,,partial
2026-07-01,MAZDOCK,Institutional Flow,Improving,2535.699951171875,0.78,,,partial
2026-07-01,COCHINSHIP,Institutional Flow,Improving,1504.4000244140625,1.06,,,partial
2026-07-01,SBICARD,Institutional Flow,Improving,596.1500244140625,1.53,,,partial
2026-07-01,BRITANNIA,Institutional Flow,Improving,5262.0,2.14,,,partial
2026-07-01,SIEMENS,Institutional Flow,Improving,3560.699951171875,0.69,,,partial
2026-07-01,ABB,Institutional Flow,Improving,6937.0,-0.98,,,partial
2026-07-01,BEL,Institutional Flow,Improving,416.25,-0.22,,,partial
2026-07-03,UNIONBANK,Corporate Actions,Dividend,,,,,no_price
2026-07-03,BHARATFORG,Corporate Actions,Dividend,,,,,no_price
2026-07-03,EXIDEIND,Corporate Actions,Dividend,,,,,no_price
2026-07-03,M&M,Corporate Actions,Dividend,,,,,no_price
2026-07-03,THERMAX,Corporate Actions,Dividend,,,,,no_price
2026-07-03,SKFINDIA,Corporate Actions,Dividend,,,,,no_price
2026-07-03,BIOCON,Corporate Actions,Dividend,,,,,no_price
2026-07-03,MAHLIFE,Corporate Actions,Dividend,,,,,no_price
2026-07-03,SWARAJENG,Corporate Actions,Dividend,,,,,no_price
2026-07-03,ONWARDTEC,Corporate Actions,Dividend,,,,,no_price
2026-07-03,BALAMINES,Corporate Actions,Dividend,,,,,no_price
2026-07-03,TECHM,Corporate Actions,Dividend,,,,,no_price
2026-07-03,REDINGTON,Corporate Actions,Dividend,,,,,no_price
2026-07-03,BFINVEST,Corporate Actions,Dividend,,,,,no_price
2026-07-03,DALMIASUG,Corporate Actions,Dividend,,,,,no_price
2026-07-03,CANFINHOME,Corporate Actions,Dividend,,,,,no_price
2026-07-02,CHEMBOND,Corporate Actions,Dividend,185.8000030517578,,,,pending
2026-07-02,LLOYDSENT,Corporate Actions,Dividend,73.80999755859375,,,,pending
2026-07-02,GUJENERGY,Corporate Actions,Mergers & Acquisitions,300.0,,,,pending
2026-07-02,INDIACEM,Corporate Actions,Dividend,383.1499938964844,,,,pending
2026-07-02,KAYNES,Corporate Actions,Management Change,3160.89990234375,,,,pending
2026-03-31,DRREDDY,Results,Weak,1209.5999755859375,0.64,0.19,9.37,evaluated
2026-07-01,BAJAJ-AUTO,Confluence,Tier 2,9842.0,-0.21,,,partial
2026-07-01,BAJFINANCE,Confluence,Tier 2,1014.9000244140625,0.28,,,partial
2026-07-01,BHEL,Confluence,Tier 2,413.95001220703125,-2.81,,,partial
2026-07-01,CHOLAFIN,Confluence,Tier 2,1803.300048828125,-0.89,,,partial
2026-07-01,CIPLA,Confluence,Tier 2,1456.699951171875,-0.02,,,partial
2026-07-01,CUMMINSIND,Confluence,Tier 2,5663.0,-1.5,,,partial
2026-07-01,DIVISLAB,Confluence,Tier 2,6545.5,2.2,,,partial
2026-07-01,DLF,Confluence,Tier 2,648.7000122070312,1.46,,,partial
2026-07-01,GODREJPROP,Confluence,Tier 2,1959.5999755859375,0.64,,,partial
2026-07-01,KOTAKBANK,Confluence,Tier 2,400.45001220703125,-0.17,,,partial
2026-07-01,M&M,Confluence,Tier 2,3097.0,2.62,,,partial
2026-07-01,MARUTI,Confluence,Tier 2,14395.0,-0.31,,,partial
2026-07-01,OBEROIRLTY,Confluence,Tier 2,1804.5999755859375,3.23,,,partial
2026-07-01,PHOENIXLTD,Confluence,Tier 2,2018.5,-0.41,,,partial
2026-07-01,PRESTIGE,Confluence,Tier 2,1625.300048828125,3.17,,,partial
2026-07-01,SUNPHARMA,Confluence,Tier 2,1866.199951171875,0.29,,,partial
2026-07-01,AXISBANK,Confluence,Tier 2,1368.699951171875,-0.31,,,partial
2026-07-01,BAJAJFINSV,Confluence,Tier 2,1797.5999755859375,2.97,,,partial
2026-07-01,BDL,Confluence,Tier 2,1379.0,0.35,,,partial
2026-07-01,COCHINSHIP,Confluence,Tier 2,1504.4000244140625,1.06,,,partial
2026-07-01,DABUR,Confluence,Tier 2,444.75,0.53,,,partial
2026-07-01,DRREDDY,Confluence,Tier 2,1339.9000244140625,0.55,,,partial
2026-07-01,EICHERMOT,Confluence,Tier 2,7139.0,1.54,,,partial
2026-07-01,HAL,Confluence,Tier 2,4434.39990234375,-0.03,,,partial
2026-07-01,HDFCBANK,Confluence,Tier 2,796.1500244140625,-0.06,,,partial
2026-07-01,HINDUNILVR,Confluence,Tier 2,2182.0,1.43,,,partial
2026-07-01,ICICIBANK,Confluence,Tier 2,1379.800048828125,1.43,,,partial
2026-07-01,ITC,Confluence,Tier 2,290.29998779296875,-0.1,,,partial
2026-07-01,LT,Confluence,Tier 2,4092.60009765625,-0.8,,,partial
2026-07-01,LUPIN,Confluence,Tier 2,2397.5,0.12,,,partial
2026-07-01,MAZDOCK,Confluence,Tier 2,2535.699951171875,0.78,,,partial
2026-07-01,NESTLEIND,Confluence,Tier 2,1453.800048828125,-0.54,,,partial
2026-07-01,SBIN,Confluence,Tier 2,1047.4000244140625,0.43,,,partial
2026-07-01,SHRIRAMFIN,Confluence,Tier 2,1048.0999755859375,1.77,,,partial
2026-07-01,ABB,Confluence,Tier 2,6937.0,-0.98,,,partial
2026-07-01,BEL,Confluence,Tier 2,416.25,-0.22,,,partial
2026-07-01,BRITANNIA,Confluence,Tier 2,5262.0,2.14,,,partial
2026-07-01,SBICARD,Confluence,Tier 2,596.1500244140625,1.53,,,partial
2026-07-01,SIEMENS,Confluence,Tier 2,3560.699951171875,0.69,,,partial
2026-07-01,ATALREAL,Confluence,Tier 3,28.350000381469727,-0.6,,,partial
2026-07-01,BHARATSE,Confluence,Tier 3,222.5800018310547,7.18,,,partial
2026-07-01,DIVGIITTS,Confluence,Tier 3,987.8499755859375,-0.49,,,partial
2026-07-01,GOCOLORS,Confluence,Tier 3,376.20001220703125,-3.91,,,partial
2026-07-01,PAISALO,Confluence,Tier 3,70.83999633789062,1.43,,,partial
2026-07-01,RAMCOSYS,Confluence,Tier 3,795.2999877929688,0.04,,,partial
2026-07-01,SAKSOFT,Confluence,Tier 3,194.97999572753906,-8.35,,,partial
2026-07-01,SIGNPOST,Confluence,Tier 3,306.5,-2.41,,,partial
2026-07-01,MOTISONS,Confluence,Tier 3,14.149999618530273,0.14,,,partial
2026-07-01,RAMBHAJO,Confluence,Tier 3,179.4600067138672,-2.91,,,partial
2026-07-01,RITES,Confluence,Tier 3,233.19000244140625,-3.26,,,partial
2026-07-01,SHREEDHAR,Confluence,Tier 3,,,,,no_price
2026-07-01,KPITTECH,Confluence,Tier 3,557.5499877929688,0.33,,,partial
